ID,Expected,Answer,Is_True,Time(s),Reason,Sources
462,False,False,True,29.7,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/phoi-canh-tuyen-duong-huyet-mach-phia-tay-tp-hcm-mo-rong-gap-bon-5041786.html, https://nguoiquansat.vn/sieu-do-thi-giau-co-nhat-ca-nuoc-du-chi-gan-7-000-ty-len-doi-truc-huyet-mach-o-cua-ngo-phia-tay-275670.html, https://vnexpress.net/tp-hcm-chi-gan-7-000-ty-dong-mo-rong-duong-o-cua-ngo-phia-tay-5014631.html?fbclid=IwdGRleAPyfXtleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeXamXmtxL-hmF6QEBbN4SqIaTexaTo9Q_UbDOHyBHYUl6VyMiRtqHCFAbajk_aem_PIJmcW2qfzQP32lgIE_UFA, https://baolamdong.vn/nang-cap-duong-vinh-loc-tp-hcm-len-30m-voi-von-gan-6900-ty-dong-425699.html, https://baodautu.vn/sau-10-nam-du-an-nang-cap-mo-rong-duong-vinh-loc-doi-von-hon-6000-ty-dong-d511652.html, https://baomoi.com/cap-thiet-mo-rong-duong-vinh-loc-gan-7-000-ti-dong-c54542594.epi"
734,True,True,True,20.4,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vnexpress.net/dien-mao-doi-khac-cua-thanh-pho-nga-sau-4-nam-chien-su-5040737.html, https://vnexpress.net/tag/voronezh-242113, https://danviet.vn/dem-dia-nguc-o-thanh-pho-nga-voronezh-hung-don-tan-cong-tham-khoc-chua-tung-thay-nhieu-dan-thuong-thuong-vong-d1348122.html, https://tienphong.vn/nga-nhieu-toa-nha-cao-tang-bi-may-bay-khong-nguoi-lai-tap-kich-post1811945.tpo"
327,True,True,True,42.2,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vnexpress.net/truong-dua-ngua-phu-tho-xua-va-nay-5040064.html, https://baomoi.com/5-tuyen-duong-qua-truong-dua-phu-tho-o-tp-hcm-dan-thanh-hinh-c54828475.epi, https://nguoiquansat.vn/sap-hoan-thanh-5-tuyen-duong-qua-truong-dua-ngua-lau-doi-nhat-viet-nam-tung-lon-nhat-dong-nam-a-274856.html"
402,True,False,False,111.5,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://thanhtra.com.vn/doi-noi-52FA82FBF/tien-luong-va-thuong-tet-nguyen-dan-binh-ngo-2026-tang-fd5a19171.html, https://nguoiquansat.vn/ky-luc-614-trieu-dong-thuong-tet-tai-ha-noi-thuoc-ve-doanh-nghiep-linh-vuc-cong-nghe-phan-mem-265936.html, https://nhandan.vn/muc-thuong-tet-nguyen-dan-2026-cao-nhat-o-ha-noi-la-hon-600-trieu-dongnguoi-post935001.html, https://baochinhphu.vn/ha-noi-thuong-tet-nguyen-dan-2026-co-noi-cao-nhat-hon-600-trieu-dong-102260105101332906.htm, https://vnexpress.net/ha-noi-thuong-tet-cao-nhat-614-trieu-dong-gap-doi-nam-ngoai-5001943.html"
5295,True,False,False,115.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://thethaovanhoa.vn/my-tam-voi-chuyen-de-danh-dung-de-hanh-phuc-thanh-thu-phai-de-danh-20260113060849671.htm, https://dantri.com.vn/giai-tri/my-tam-ly-giai-viec-xung-em-voi-mai-tai-phen-va-loi-hua-phim-100-ty-dong-20260302190230142.htm, https://kenh14.vn/my-tam-va-mai-tai-phen-gay-tranh-cai-215260316121104182.chn, https://www.elle.vn/nguoi-noi-tieng/my-tam-hanh-phuc-trong-noi-buon/, https://vnexpress.net/my-tam-toi-hanh-phuc-vi-biet-du-5015521.html, https://vnexpress.net/my-tam-toi-va-mai-tai-phen-gan-bo-lau-nho-chan-thanh-5046268.html"
5679,True,True,True,20.5,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vnexpress.net/ly-do-ba-na-hills-hut-khach-mien-trung-tay-nguyen-dip-dau-nam-5046931.html, https://doanhnghieptiepthi.vn/khach-mien-trung-tay-nguyen-den-ba-na-hills-tang-hon-60-161260305163709603.htm, https://vtv8.vtv.vn/ba-na-hills-thu-hut-du-khach-mien-trung-tay-nguyen-nho-uu-dai-va-le-hoi-hoa-tulip-10726031210530909.htm"
4747,True,False,False,111.8,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://dantri.com.vn/cong-nghe/cong-nghe-nanoe-x-the-he-3-uc-che-90-doc-to-tu-nam-moc-tu-panasonic-20260209223308436.htm, https://tuoitre.vn/panasonic-cong-bo-nghien-cuu-moi-ve-cong-nghe-nanoe-x-the-he-3-20260209155557127.htm, https://thanhnien.vn/nghien-cuu-moi-ve-kha-nang-uc-che-doc-to-nam-moc-va-chung-nhan-haccp-international-185260209200749473.htm"
1190,True,False,False,118.3,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vov.vn/the-gioi/bo-truong-quoc-phong-my-tiet-lo-so-binh-si-tham-gia-chien-dich-o-venezuela-post1259111.vov, https://vtv.vn/gan-200-binh-si-my-tham-gia-chien-dich-dot-kich-bat-giu-tong-thong-maduro-100260108010324792.htm, https://vnexpress.net/my-lan-dau-tiet-lo-so-binh-si-tien-vao-caracas-de-bat-ong-maduro-5002189.html, https://daibieunhandan.vn/nhung-dieu-can-biet-sau-khi-my-bat-giu-tong-thong-venezuela-10402587.html, https://m.cafef.vn/toan-canh-cuoc-tac-chien-bi-mat-den-phut-chot-va-nguon-luc-ap-dao-ma-my-do-vao-de-bat-giu-ong-maduro-188260105072453292.chn"
3746,False,False,True,23.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://laodong.vn/tien-te-dau-tu/bien-dong-gia-bac-31-sut-giam-phien-cuoi-tuan-1634887.ldo, https://hangthat.thuonghieucongluan.com.vn/gia-vang-3-1-vang-nhan-bat-tang-manh-sau-chuoi-giam-soc-vang-mieng-sjc-dung-yen-a285464.html, https://kinhtedothi.vn/gia-vang-hom-nay-3-1-2026-vang-sjc-va-vang-nhan-cung-tang-du-bao-tiep-tuc-di-len.952294.html"
5624,False,False,True,23.9,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baomoi.com/phim-bi-go-bo-vi-be-gai-14-tuoi-sinh-con-c54256015.epi, https://tienphong.vn/phim-bi-go-bo-vi-be-gai-14-tuoi-sinh-con-post1812969.tpo, https://vnexpress.net/phim-bi-xoa-so-vi-tinh-tiet-be-7-tuoi-lay-chong-15-tuoi-sinh-con-5005659.html"
3421,True,True,True,24.6,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://laodong.vn/suc-khoe/ngu-duoi-7-tieng-moi-dem-co-the-giam-tuoi-tho-va-tang-nguy-co-benh-man-tinh-1658334.ldo, https://www.phunuonline.com.vn/ngu-it-hon-7-tieng-moi-dem-co-the-rut-ngan-tuoi-tho-a1572397.html, https://vnexpress.net/ngu-duoi-7-tieng-sat-thu-tham-lang-chi-sau-thuoc-la-5005489.html, https://nhathuoclongchau.com.vn/bai-viet/ngu-khong-du-giac-co-the-lam-tang-75-nguy-co-mac-benh-tim-o-phu-nu.html, https://www.vinmec.com/vie/bai-viet/ngu-qua-nhieu-co-dan-den-benh-tim-nguy-co-tu-vong-vi"
598,False,False,True,118.9,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vietnamnet.vn/giai-ma-suc-manh-cua-chien-ham-iran-vua-bi-tau-ngam-my-tan-cong-2494812.html, https://dantri.com.vn/the-gioi/tau-ngam-my-danh-chim-chien-ham-iran-dau-hieu-xung-dot-lan-khoi-trung-dong-20260306152737168.htm, https://vnexpress.net/ly-do-ho-ve-ham-iran-bat-luc-truoc-tau-ngam-my-5046799.html"
308,False,False,True,17.7,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/ong-truong-gia-binh-mong-co-trieu-thanh-nien-viet-nam-dan-than-lam-ai-5005395.html, https://vneconomy.vn/1-trieu-usd-cho-giai-phap-ai-xuat-sac-nhat-do-nguoi-viet-lam-chu.htm, https://nhandan.vn/chu-tich-fpt-truong-gia-binh-au-lac-grand-prize-huong-toi-tao-ai-co-chu-quyen-cua-nguoi-viet-post936479.html"
3214,True,True,True,19.0,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/bo-truyen-du-lieu-may-do-duong-huyet-lien-tuc-3-p.html, https://vnexpress.net/chu-dong-theo-doi-duong-huyet-qua-may-do-lien-tuc-3p-5046616.html"
126,True,False,False,116.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baochinhphu.vn/thanh-cong-cua-cuoc-bau-cu-khang-dinh-su-doan-ket-niem-tin-cua-nhan-dan-voi-dang-102260406104151851.htm, https://quochoi.vn/pho-chu-tich/Pages/pct-nguyen-thi-thanh.aspx?ItemID=99029, https://congan.ninhbinh.gov.vn/pho-chu-tich-quoc-hoi-nguyen-thi-thanh-va-cac-ung-cu-vien-dbqh-dai-bieu-hdnd-tinh-tiep-xuc-cu-tri-tai-xa-dong-thai-yen-tu, https://daibieunhandan.vn/pho-chu-tich-quoc-hoi-nguyen-thi-thanh-du-hoi-nghi-boi-duong-danh-cho-nguoi-lan-dau-ung-cu-dai-bieu-quoc-hoi-10406780.html, https://hanoimoi.vn/pho-chu-tich-quoc-hoi-nguyen-thi-thanh-ha-noi-to-chuc-thanh-cong-cuoc-bau-cu-dinh-hinh-nen-tang-phat-trien-moi-741386.html, https://tuoitre.vn/pho-chu-tich-quoc-hoi-tu-nguoi-ung-cu-tro-thanh-nguoi-dai-bieu-la-mot-thu-thach-lon-20260212155154861.htm"
3768,False,False,True,18.5,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://dantri.com.vn/kinh-doanh/lumias-ghi-dau-an-tai-shopee-33-voi-ket-qua-dan-dau-nganh-dien-gia-dung-nho-20260306184924700.htm, https://genk.vn/lumias-gay-chu-y-tai-shopee-33-may-hut-am-chiem-toi-80-don-hang-nguoi-dung-manh-tay-chi-25-45-trieu-dong-165260306150837684.chn, https://vnexpress.net/lumias-hut-khach-dip-sieu-sale-shopee-3-3-5047718.html"
2805,False,False,True,18.5,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://cafef.vn/tuoi-35-dang-khoe-manh-bong-phat-hien-ung-thu-phoi-giai-doan-4-nguoi-phu-nu-khuyen-moi-nguoi-hay-ghi-nho-2-viec-188241217082743889.chn, https://vnexpress.net/tuoi-mac-ung-thu-phoi-o-viet-nam-tre-hon-the-gioi-10-nam-4946534.html, https://daibieunhandan.vn/ung-thu-phoi-khong-con-la-benh-cua-nguoi-hut-thuoc-10380796.html"
2099,False,False,True,44.7,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baomoi.com/cong-chua-tuyet-gay-chu-y-o-olympic-2026-c54445838.epi, https://dantri.com.vn/the-thao/vi-sao-cong-chua-tuyet-cua-trung-quoc-bat-khoc-khi-gianh-hcv-olympic-20260223124915096.htm, https://vnexpress.net/cong-chua-tuyet-eileen-gu-nga-gay-van-truot-5041414.html, https://tienphong.vn/thien-than-truot-tuyet-trung-quoc-to-bi-ban-to-chuc-the-van-hoi-mua-dong-phan-biet-doi-xu-post1821206.tpo, https://vnexpress.net/cong-chua-tuyet-eileen-gu-tiep-tuc-chon-trung-quoc-ngo-lo-my-5009305.html"
5885,True,True,True,53.8,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://en.vietnamplus.vn/ponagar-tower-unique-cultural-tourist-destination-in-khanh-hoa-post291878.vnp, https://vietnamnews.vn/life-style/1654675/ponagar-temple-festival-2024-to-open-in-nha-trang.html, https://vietnamtourism.gov.vn/en/post/19545, https://vietnamtourism.gov.vn/en/post/8957"
1369,True,False,False,29.8,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://www.qdnd.vn/quoc-te/tin-tuc/tran-bao-tuyet-lich-su-anh-huong-toi-hon-230-trieu-nguoi-my-1023142, https://vnexpress.net/dan-my-ra-duong-nghich-tuyet-giua-bao-mua-dong-lich-su-5009871.html, https://thanhnien.vn/bao-tuyet-lich-su-tan-cong-nuoc-my-185260125071430805.htm"
3186,False,False,True,26.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://cafef.vn/1-thoi-quen-khi-di-ngu-cua-nguoi-nhat-giup-keo-dai-tuoi-tho-mang-lai-nhieu-loi-ich-khong-tuong-neu-ban-thuong-lam-thi-xin-chuc-mung-188251114225815485.chn, https://cafef.vn/thoi-quen-khi-ngu-giup-nguoi-nhat-ngu-ngon-va-song-tho-nhat-hanh-tinh-cac-nha-khoa-hoc-khuyen-the-gioi-nen-hoc-hoi-188240908205525523.chn, https://vnexpress.net/vi-sao-nguoi-nhat-di-tat-khi-ngu-bat-ke-dong-hay-he-4629901.html"
942,False,False,True,31.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://viettimes.vn/tai-sao-luoi-trinh-sat-tap-the-mq-9-ngay-cang-mo-rong-cua-my-la-thach-thuc-voi-trung-quoc-post194819.html, https://kienthuc.net.vn/xung-dot-trung-dong-nong-len-my-chi-hang-ty-usd-iran-day-manh-uav-cam-tu-post1608648.html, https://vnexpress.net/cong-ty-my-muon-bien-uav-tuan-tham-thanh-xe-tai-ten-lua-5043856.html, https://baomoi.com/uav-trinh-sat-cua-my-tren-duong-tro-thanh-xe-tai-ten-lua-tam-xa-c54559774.epi"
2145,True,True,True,21.0,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://www.qdnd.vn/the-thao/quoc-te/asean-para-games-13-viet-nam-so-huu-38-huy-chuong-vang-1023110, https://laodong.vn/the-thao/asean-para-games-13-doan-viet-nam-hoan-thanh-chi-tieu-voi-38-huy-chuong-vang-1646488.ldo, https://kinhteplus.com.vn/viet-nam-gianh-them-huy-chuong-tai-asean-para-games-13-22299.html, https://vnexpress.net/viet-nam-dung-thu-5-o-asean-para-games-13-5010126.html, https://www.facebook.com/Webthethao/videos/asean-para-games-13-%C4%91o%C3%A0n-ttnkt-vi%E1%BB%87t-nam-trong-top-3-huy-ch%C6%B0%C6%A1ng-vi-th%E1%BB%8B-h%E1%BA%B1ng-ph%C3%A1-s/1597348897984975/, https://www.msn.com/vi-vn/sports/other/b%E1%BA%A3ng-t%E1%BB%95ng-s%E1%BA%AFp-huy-ch%C6%B0%C6%A1ng-asean-para-games-13-%C4%91o%C3%A0n-th%E1%BB%83-thao-ng%C6%B0%E1%BB%9Di-khuy%E1%BA%BFt-t%E1%BA%ADt-vi%E1%BB%87t-nam-x%E1%BA%BFp-th%E1%BB%A9-5/ar-AA1UXcMO"
643,True,True,True,27.1,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vnexpress.net/khung-hoang-greenland-day-cho-chau-au-bai-hoc-ve-ong-trump-5008947.html, https://hanoimoi.vn/quan-he-my-chau-au-truoc-phep-thu-moi-731942.html, https://plo.vn/chau-au-va-bai-hoc-tu-vu-greenland-post893366.html, https://dantri.com.vn/the-gioi/greenland-va-cuoc-khung-hoang-chua-tung-co-tien-le-voi-nato-20260110152557731.htm, https://baomoi.com/greenland-phep-thu-cua-nato-va-chau-au-c54399328.epi"
3610,True,False,False,44.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://m.cafef.vn/cach-dat-diem-chot-loi-va-cat-lo-de-khong-bi-cuon-theo-cam-xuc-188251002235641937.chn, https://amp.laodong.vn/kinh-doanh/chuyen-gia-he-lo-gi-ve-kha-nang-gia-vang-quay-lai-moc-5000-usd-1679269.ldo, https://baoninhbinh.org.vn/gia-vang-co-the-cham-moc-5000-usd-nam-2026-251214214831339.html, https://amp.vtcnews.vn/gia-vang-kho-luong-chuyen-gia-du-doan-quay-lai-moc-5-000-usd-ounce-ar1011176.html, https://www.vcbs.com.vn/chi-tiet-kien-thuc-co-ban/lenh-stop-limit"
4240,True,False,False,37.1,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baochinhphu.vn/chinh-sach-thue-doi-voi-tai-san-ma-hoa-102260401165725044.htm, https://vneconomy.vn/bo-khau-tru-thue-01-doanh-thu-chuyen-nhuong-tung-giao-dich-tai-du-thao-thong-tu-thue-tai-san-ma-hoa.htm, https://thuvienphapluat.vn/phap-luat-doanh-nghiep/bai-viet/chinh-sach-thue-doi-voi-giao-dich-tai-san-ma-hoa-tai-viet-nam-nam-2026-19933.html"
378,True,True,True,35.2,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vnexpress.net/luong-35-40-trieu-dong-van-kho-tuyen-nguoi-thao-tieng-trung-5012773.html, https://vnexpress.net/doanh-nghiep-kho-tim-lao-dong-phu-hop-du-ung-vien-doi-dao-5053906.html, https://baomoi.com/canh-bao-chieu-lua-dao-tuyen-dung-c53546653.epi, https://dantri.com.vn/lao-dong-viec-lam/doanh-nghiep-viet-tra-luong-cao-de-san-nhan-su-biet-tieng-trung-20260128094534250.htm, https://soha.vn/bi-ung-vien-xu-keo-ngay-truoc-ngay-nhan-viec-nha-tuyen-dung-chi-binh-tinh-nhan-mot-tin-ngan-gon-nhan-phan-hoi-ngay-lap-tuc-198250326210413989.htm, https://thanhnien.vn/san-nhan-su-biet-tieng-trung-tra-luong-40-trieu-dong-van-kho-tim-185240905180509539.htm"
4886,False,False,True,27.3,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/phu-huynh-vua-mung-da-voi-lo-khi-bo-chia-khu-vuc-thi-lop-10-5048845.html, https://baomoi.com/bo-khu-vuc-tuyen-sinh-lop-10-phu-huynh-hs-lo-gi-truoc-ky-thi-nhieu-bien-dong-c54766742.epi, https://cafef.vn/gan-60000-si-tu-ha-noi-khong-co-suat-lop-10-cong-lap-phu-huynh-lo-ty-le-choi-188260327161702225.chn"
566,True,True,True,25.0,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://baomoi.com/tp-ho-chi-minh-quyet-liet-xu-ly-tinh-trang-lan-chiem-via-he-long-duong-c54310260.epi, https://tienphong.vn/nhung-via-he-bi-lan-chiem-o-tphcm-day-nguoi-di-bo-xuong-long-duong-post1787854.tpo, https://www.facebook.com/nguoidansaigon/posts/m%E1%BA%A1ng-x%C3%A3-h%E1%BB%99i-%C4%91ang-chia-s%E1%BA%BB-h%C3%ACnh-%E1%BA%A3nh-xe-m%C3%A1y-%C4%91i-v%C3%A0o-l%C3%A0n-%C6%B0u-ti%C3%AAn-xe-%C4%91%E1%BA%A1p-tr%C3%AAn-tuy%E1%BA%BFn-ma/1458882065807025/, https://www.msn.com/vi-vn/news/national/xe-m%C3%A1y-tr%C3%A0n-v%C3%A0o-l%C3%A0n-%C4%91%C6%B0%E1%BB%9Dng-%C6%B0u-ti%C3%AAn-xe-%C4%91%E1%BA%A1p-%E1%BB%9F-tp-hcm/ar-AA1TFkrm?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1, https://laodong.vn/video/tu-duong-nho-den-tuyen-pho-trung-tam-via-he-tphcm-van-bi-lan-chiem-1578372.ldo, https://www.facebook.com/groups/hoithocuocsong/posts/2078407346259129/"
5188,True,True,True,26.0,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vnexpress.net/nhac-si-andiez-nam-truong-cuoi-5048720.html, https://thanhnien.vn/dien-vien-nhung-gumiho-bat-khoc-trong-le-vu-quy-voi-chong-nhac-si-185260328205058371.htm, https://www.24h.com.vn/giai-tri/nhac-si-andiez-nam-truong-cuoi-c731a1743798.html, https://vnexpress.net/tag/ca-khuc-mot-phut-1890659, https://kenh14.vn/dam-hoi-cua-nhung-gumiho-andiez-nam-truong-chu-re-rung-rung-xuc-dong-dan-phu-dau-phu-re-qua-xin-215260328112623619.chn"
4349,True,False,False,117.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://laodong.vn/tien-te-dau-tu/cang-thang-trung-dong-lam-gian-doan-giao-nhan-gia-vang-bien-dong-manh-1663128.ldo, https://thoibaotaichinhvietnam.vn/nhu-cau-tru-an-dang-cao-giua-xung-dot-trung-dong-nang-trien-vong-gia-vang-193052-193052.html, https://tienphong.vn/chien-su-trung-dong-day-gia-vang-dau-tho-tang-du-doi-post1824092.tpo"
360,True,False,False,64.9,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://thanhnien.vn/khoanh-khac-hiem-dinh-than-an-khanh-o-thu-thiem-mo-an-tram-nam-luc-nua-dem-18526010412041214.htm, https://vnexpress.net/le-cau-an-dau-nam-tai-dinh-300-nam-tuoi-o-thu-thiem-5001586.html, https://tuoitre.vn/ron-rang-le-ky-yen-dinh-than-an-khanh-ben-bo-song-thu-thiem-2026010311525728.htm, https://hochiminhcity.gov.vn/web/pct-nguyen-cong-vinh/chi-tiet/-/asset_publisher/Fz2VfS6PJu5M/content/trang-trong-to-chuc-le-ky-yen-inh-than-an-khanh-giua-long-o-thi-thu-thiem/39403, https://hochiminhcity.gov.vn/vi/web/hcm/-/trang-trong-to-chuc-le-ky-yen-inh-than-an-khanh-giua-long-o-thi-thu-thiem"
2760,False,False,True,23.7,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://cafebiz.vn/nguoi-dan-ong-45-tuoi-tu-vong-sau-vai-thang-phat-hien-ung-thu-dai-truc-trang-thu-pham-la-3-dieu-nguoi-viet-nao-cung-hieu-nhung-luoi-lam-176260404111936724.chn, https://vnexpress.net/ung-thu-dai-trang-tro-thanh-sat-thu-so-1-voi-nguoi-tre-my-5008970.html, https://baomoi.com/my-canh-bao-benh-ung-thu-gay-tu-vong-so-mot-o-nguoi-duoi-50-tuoi-c54629299.epi"
4666,False,False,True,116.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://znews.vn/apple-co-the-lan-dau-lam-dieu-nay-post1638643.html, https://laodong.vn/cong-nghe/apple-chuan-bi-ra-mat-siri-the-he-moi-tich-hop-cong-nghe-gemini-cua-google-1646522.ldo, https://vnexpress.net/apple-chon-tich-hop-gemini-elon-musk-phan-ung-5004909.html"
3663,False,False,True,34.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baotintuc.vn/thi-truong-tien-te/gia-vang-the-gioi-vuot-moc-5200-usdounce-giua-bao-thue-quan-va-cang-thang-dia-chinh-tri-20260226072841872.htm, https://cafef.vn/gia-vang-the-gioi-cham-moc-5200-usd-ounce-188260223222855929.chn, https://znews.vn/gia-vang-the-gioi-vua-vuot-5200-usdounce-post1630355.html"
4501,False,False,True,113.3,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/de-xuat-ho-tro-den-100-phi-thue-giai-phap-cong-nghe-so-cho-ho-kinh-doanh-5047973.html, https://baomoi.com/go-phi-de-ho-kinh-doanh-tang-toc-chuyen-doi-so-c54647830.epi, https://thuonghieucongluan.com.vn/ho-tro-chi-phi-chuyen-doi-so-cho-ho-kinh-doanh-va-doanh-nghiep-sieu-nho-a308614.html"
5560,True,False,False,118.9,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/nghe-si-viet-anh-sanh-doi-vo-9x-o-su-kien-5011668.html, https://baomoi.com/ngoc-trinh-thua-nhan-tinh-yeu-lien-quan-den-tran-thanh-c54587868.epi, https://vnexpress.net/vo-chong-nghe-si-viet-anh-va-dan-sao-du-ra-mat-phim-tran-thanh-5040600.html"
767,True,True,True,26.5,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vnexpress.net/ly-do-nhieu-thanh-nien-han-quoc-den-campuchia-tim-viec-nhe-luong-cao-4952513.html, https://bocongan.gov.vn/bai-viet/tro-ve-tu-dia-nguc-viec-nhe-luong-cao-ky-2-loi-hua-ngot-ngao-va-cac-thu-doan-tuyen-nguoi-lao-dong-1765178184, https://cafef.vn/diem-giong-nhau-cua-cac-nan-nhan-han-quoc-bi-lua-vao-trai-lua-dao-o-campuchia-tat-ca-deu-nham-vao-mot-thu-188251024063103685.chn, https://tuoitre.vn/hanh-trinh-ac-mong-cua-nguoi-tre-han-voi-cai-bay-viec-nhe-luong-cao-o-campuchia-2025101812210388.htm, https://vnexpress.net/nan-nhan-ke-tinh-canh-trong-o-lua-dao-campuchia-5010556.html, https://tuoitre.vn/nguoi-han-thoat-khoi-khu-lua-dao-o-campuchia-ke-lai-bi-danh-bang-ong-sat-chich-dien-nhu-no-le-20251016154956047.htm"
3495,False,False,True,27.2,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://www.binance.com/vi/square/post/13921701975850, https://www.binance.com/vi/square/post/7513642855378, https://doanhnhanvn.vn/cz-nha-sang-lap-binance-la-tu-nhan-giau-nhat-nuoc-my.html, https://dantri.com.vn/kinh-doanh/ong-trum-cz-cua-binance-giau-hon-ca-bill-gates-20260311175530789.htm, https://vnexpress.net/nha-sang-lap-binance-giau-hon-bill-gates-5049028.html, https://znews.vn/hon-3400-ty-phu-nam-khoi-tai-san-bang-ca-nen-kinh-te-trung-quoc-post1633961.html"
4217,False,False,True,23.8,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://tapchicongthuong.vn/thu-tuong--tang-truong-8-3-8-5--nam-2025-la-muc-tieu-kho--nhieu-thach-thuc-nhung-khong-the-khong-lam-142847.htm, https://baochinhphu.vn/thu-tuong-chi-dao-cac-nhiem-vu-giai-phap-trong-tam-dot-pha-thuc-day-tang-truong-kinh-te-bao-dam-muc-tieu-dat-8-tro-len-102250302032709016.htm, https://www.qdnd.vn/kinh-te/tin-tuc/thu-tuong-thuc-day-tang-truong-kinh-te-bao-dam-muc-tieu-dat-8-tro-len-817859"
5297,True,True,True,21.1,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://dantri.com.vn/giai-tri/hoa-hau-duy-nhat-cua-tphcm-hon-30-nam-roi-showbiz-song-bi-an-gio-ra-sao-20260210195736620.htm, https://vnexpress.net/hoa-hau-ly-thu-thao-dao-duong-hoa-tp-hcm-5041795.html, https://thanhnien.vn/hoa-hau-ly-thu-thao-ra-sao-sau-37-nam-dang-quang-185260209122519348.htm"
375,False,False,True,108.7,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://nguoiquansat.vn/trong-vong-3-5-nam-toi-cac-cong-viec-nay-co-the-bien-mat-o-viet-nam-273629.html, https://vnexpress.net/ai-co-the-xoa-so-hon-9-trieu-viec-lam-o-my-5056671.html, https://tuoitre.vn/10-nganh-nghe-co-nguy-co-cao-bi-ai-thay-the-hoan-toan-trong-tuong-lai-20250529110439358.htm, https://thanhnien.vn/cong-viec-nao-de-bien-mat-bi-ai-thay-the-trong-3-5-nam-toi-185260224183107318.htm, https://nguoiquansat.vn/lo-dien-nganh-nghe-tai-viet-nam-de-bi-thu-hep-nhat-trong-3-5-nam-toi-do-su-troi-day-cua-ai-273827.html"
318,True,True,True,30.3,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://congan.dongthap.gov.vn/de/web/ca/chi-tiet-bai-viet/-/asset_publisher/wbj7qfWZntAi/content/id/30219881?plidlayout=15257, https://baomoi.com/doi-moi-tuyen-truyen-phong-chay-chua-chay-khai-thac-loi-the-cac-nen-tang-so-c54849338.epi, https://antv.gov.vn/xa-hoi-4/da-nang-day-manh-trien-khai-he-thong-truyen-tin-bao-chay-nang-cao-hieu-qua-phong-chay-chua-chay-tai-co-so-BDD81C246.html"
